station_id,station_name,latitude,longitude,city_id,city_name
GHCND:CT000004600,"BERBERATI, CT",4.22,15.78,CITY:CT000002,"Berberati, CT"
GHCND:CUM00078355,"CAMAGUEY CAMAGUEY, CU",21.4,-77.85,CITY:CU000001,"Camaguey, CU"
GHCND:CUM00078325,CASA BLANCA LA HABANA,23.167,-82.35,CITY:CU000005,"Havana, CU"
GHCND:CVM00008589,"PRAIA, CV",14.917,-23.6,CITY:CV000001,"Praia, CV"
GHCND:CYE00100071,LIMASSOL,34.6667,33.0497,CITY:CY000001,"Lemesos, CY"
GHCND:CYE00115565,"ATHALASSA, CY",35.15,33.4,CITY:CY000002,"Nicosia, CY"
GHCND:DAM00006030,"FLYVESTATION AALBORG, DA",57.093,9.849,CITY:DA000001,"Alborg, DA"
GHCND:SWE00137678,"MARIEDAL, SW",56.14,12.71,CITY:DA000003,"Copenhagen, DA"
GHCND:DRM00078458,"PUERTO PLATA, DR",19.75,-70.55,CITY:DR000008,"Santiago, DR"
GHCND:DRW00011650,"SAN ISIDRO, DR",18.5,-69.75,CITY:DR000009,"Santo Domingo, DR"
GHCND:EC000000036,"ISABEL MARIA, EC",-1.83,-79.56,CITY:EC000002,"Babahoyo, EC"
GHCND:ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,CITY:EC000006,"Loja, EC"
GHCND:ECM00084135,"PORTOVIEJO, EC",-1.033,-80.45,CITY:EC000008,"Portoviejo, EC"
GHCND:ECM00084088,"IZOBAMBA, EC",-0.35,-78.55,CITY:EC000009,"Quito, EC"
GHCND:EG000062463,"HURGUADA, EG",27.15,33.7167,CITY:EG000001,"Al Ghurdaqah, EG"
GHCND:EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,CITY:EG000002,"Alexandria, EG"
GHCND:EG000062414,"ASSWAN, EG",23.9667,32.7831,CITY:EG000003,"Aswan, EG"
GHCND:EGM00062378,"HELWAN, EG",29.867,31.333,CITY:EG000005,"Cairo, EG"
GHCND:EGM00062378,"HELWAN, EG",29.867,31.333,CITY:EG000007,"Giza, EG"
GHCND:EGE00147732,"ISMAILIA, EG",30.6,32.2297,CITY:EG000008,"Ismailia, EG"
GHCND:EG000062306,"MERSA MATRUH, EG",31.3331,27.2167,CITY:EG000009,"Marsa Matruh, EG"
GHCND:EGM00062403,"SOUTH OF VALLEY UNIVERSITY, EG",26.2,32.75,CITY:EG000010,"Qena, EG"
GHCND:EGE00147733,EL SUEZ,29.93,32.5497,CITY:EG000012,"Suez, EG"
GHCND:EIM00003955,"CORK, EI",51.841,-8.491,CITY:EI000001,"Cork, EI"
GHCND:EIM00003967,"CASEMENT, EI",53.302,-6.451,CITY:EI000002,"Dublin, EI"
GHCND:EIE00101859,"GALWAY, EI",53.28,-9.02,CITY:EI000003,"Galway, EI"
GHCND:EKM00064820,"BATA RIO MUNI, EK",1.9,9.8,CITY:EK000001,"Bata, EK"
GHCND:EKM00064810,"MALABO, EK",3.755,8.709,CITY:EK000002,"Malabo, EK"
GHCND:ENE00175051,"TALLINN, EN",59.3981,24.6028,CITY:EN000001,"Tallinn, EN"
GHCND:ER000063021,"ASMARA, ER",15.283,38.917,CITY:ER000001,"Asmara, ER"
GHCND:ES003800510,"SAN SALVADOR ILOPAN, ES",13.7,-89.117,CITY:ES000001,"Nueva San Salvador, ES"
GHCND:ES003800510,"SAN SALVADOR ILOPAN, ES",13.7,-89.117,CITY:ES000002,"San Salvador, ES"
GHCND:ES000078650,"ACAJUTLA, ES",13.567,-89.833,CITY:ES000004,"Sonsonate, ES"
GHCND:ET000063451,"HARAR MEDA, ET",8.733,38.95,CITY:ET000001,"Addis Ababa, ET"
GHCND:ET000063500,"ARBA MINCH, ET",6.083,37.633,CITY:ET000002,"Arba Minch, ET"
GHCND:ET000063460,"AWASSA, ET",7.083,38.483,CITY:ET000003,"Awasa, ET"
GHCND:ET000063334,"DEBREMARCOS, ET",10.333,37.667,CITY:ET000004,"Debre Markos, ET"
GHCND:ET000063333,"COMBOLCHA, ET",11.117,39.733,CITY:ET000005,"Dese, ET"
GHCND:ET000063331,"GONDAR, ET",12.55,37.417,CITY:ET000006,"Gonder, ET"
GHCND:ET000063402,"JIMMA, ET",7.667,36.833,CITY:ET000007,"Jima, ET"
GHCND:EZM00011723,"TURANY, EZ",49.151,16.694,CITY:EZ000001,"Brno, EZ"
GHCND:EZM00011782,"MOSNOV, EZ",49.696,18.111,CITY:EZ000004,"Ostrava, EZ"
GHCND:EZM00011520,"PRAHA LIBUS, EZ",50,14.45,CITY:EZ000006,"Prague, EZ"
GHCND:GMM00010582,"ZINNWALD GEORGENFE, GM",50.733,13.75,CITY:EZ000007,"Usti Nad Labem, EZ"
GHCND:FG000081405,"ROCHAMBEAU, FR",4.833,-52.367,CITY:FG000001,"Cayenne, FG"
GHCND:FIE00142931,"MANTSALA HIRVIHAARA, FI",60.6244,25.2275,CITY:FI000001,"Helsinki, FI"
GHCND:FIE00144987,"KIIHTELYSVAARA ROKSA, FI",62.6,30.2331,CITY:FI000002,"Joensuu, FI"
GHCND:FIE00143941,"LAUKAA SAVIO, FI",62.3331,26,CITY:FI000003,"Jyvaskyla, FI"
GHCND:FIE00144782,"KUOPIO SAVILAHTI, FI",62.8919,27.6367,CITY:FI000004,"Kuopio, FI"
GHCND:FIE00145672,"OULUNSALO PELLONPAA, FI",64.9375,25.3756,CITY:FI000005,"Oulu, FI"
GHCND:FIE00142541,"NOUSIAINEN KOLJOLA, FI",60.6167,22.1167,CITY:FI000006,"Turku, FI"
GHCND:FJM00091683,"NAUSORI INTERNATIONAL, FJ",-18.043,178.559,CITY:FJ000001,"Suva, FJ"
GHCND:FRM00007761,"CAMPO DELL ORO, FR",41.924,8.803,CITY:FR000001,"Ajaccio, FR"
GHCND:FRE00104975,"AMIENS GLISY, FR",49.8717,2.385,CITY:FR000002,"Amiens, FR"
GHCND:FRM00007110,"GUIPAVAS, FR",48.448,-4.419,CITY:FR000005,"Brest, FR"
GHCND:FRM00007027,"CARPIQUET, FR",49.173,-0.45,CITY:FR000006,"Caen, FR"
GHCND:FRM00007460,"AUVERGNE, FR",45.787,3.169,CITY:FR000007,"Clermont-Ferrand, FR"
GHCND:FRM00007280,"LONGVIC, FR",47.269,5.09,CITY:FR000008,"Dijon, FR"
GHCND:FRM00007015,"LESQUIN, FR",50.562,3.089,CITY:FR000010,"Lille, FR"
GHCND:FRM00007434,"BELLEGARDE, FR",45.863,1.179,CITY:FR000011,"Limoges, FR"
GHCND:FRM00007481,"SAINT EXUPERY, FR",45.726,5.091,CITY:FR000012,"Lyon, FR"
GHCND:FRM00007661,"CAP CEPET, FR",43.083,5.933,CITY:FR000013,"Marseille, FR"
GHCND:FRM00007643,"MEDITERRANEE, FR",43.576,3.963,CITY:FR000014,"Montpellier, FR"
GHCND:FRW00034051,"TOUL ROSIERE, FR",48.76667,5.98333,CITY:FR000015,"Nancy, FR"
GHCND:FRM00007222,"NANTES BOUGUENAIS, FR",47.15,-1.6089,CITY:FR000016,"Nantes, FR"
GHCND:FRW00034066,"ORLEANS, FR",47.93333,1.88333,CITY:FR000017,"Orleans, FR"
GHCND:FRM00007149,"ORLY, FR",48.7167,2.3842,CITY:FR000018,"Paris, FR"
GHCND:FRM00007335,"BIARD, FR",46.588,0.307,CITY:FR000019,"Poitiers, FR"
GHCND:FRM00007072,"REIMS PRUNAY, FR",49.217,4.15,CITY:FR000020,"Reims, FR"
GHCND:FR000007130,"RENNES ST JACQUES, FR",48.0689,-1.7339,CITY:FR000021,"Rennes, FR"
GHCND:FRM00007037,"VALLEE DE SEINE, FR",49.384,1.175,CITY:FR000022,"Rouen, FR"
GHCND:GME00127750,"RHEINAU MEMPRECHTSHOFEN, GM",48.6708,7.9956,CITY:FR000023,"Strasbourg, FR"
GHCND:FR000007630,"TOULOUSE BLAGNAC, FR",43.6208,1.3789,CITY:FR000024,"Toulouse, FR"
GHCND:GAM00061701,"BANJUL INTERNATIONAL, GA",13.338,-16.652,CITY:GA000001,"Brikama, GA"
GHCND:GBM00064500,"LEON M BA, GB",0.459,9.412,CITY:GB000001,"Libreville, GB"
GHCND:GB000004501,"PORT GENTIL, GB",-0.72,8.78,CITY:GB000002,"Port Gentil, GB"
GHCND:GG000037497,"KEDA, GG",41.6,41.9,CITY:GG000001,"Bat'umi, GG"
GHCND:GG000037197,ESHERA,43,40.9,CITY:GG000002,"Sokhumi, GG"
GHCND:GG000037632,"GARDABANI, GG",41.45,45.1,CITY:GG000003,"T'Bilisi, GG"
GHCND:GHM00065473,TEMA,5.617,0,CITY:GH000001,"Accra, GH"
GHCND:GHM00065453,"HO, GH",6.6,0.467,CITY:GH000004,"Ho, GH"
GHCND:GHM00065459,"KOFORIDUA, GH",6.083,-0.25,CITY:GH000005,"Koforidua, GH"
GHCND:GHM00065442,"KUMASI, GH",6.715,-1.591,CITY:GH000006,"Kumasi, GH"
GHCND:GHM00065467,"TAKORADI, GH",4.896,-1.775,CITY:GH000007,"Sekondi, GH"
GHCND:GHM00065439,"SUNYANI, GH",7.362,-2.329,CITY:GH000008,"Sunyani, GH"
GHCND:GHM00065418,"TAMALE, GH",9.557,-0.863,CITY:GH000009,"Tamale, GH"
GHCND:GHM00065404,"WA, GH",10.083,-2.508,CITY:GH000010,"Wa, GH"
GHCND:GMW00035110,"TEGEL, GM",52.56667,13.3,CITY:GM000001,"Berlin, GM"
GHCND:GMM00010519,"BONN ROLEBER, GM",50.733,7.2,CITY:GM000002,"Bonn, GM"
GHCND:GME00131578,"BRAKE SUDERFELD, GM",53.2975,8.4539,CITY:GM000003,"Bremen, GM"
GHCND:GMM00010129,"BREMERHAVEN, GM",53.5344,8.5769,CITY:GM000004,"Bremerhaven, GM"
GHCND:GMM00010519,"BONN ROLEBER, GM",50.733,7.2,CITY:GM000005,"Cologne, GM"
GHCND:GMM00010424,"WERL, GM",51.5778,7.8889,CITY:GM000006,"Dortmund, GM"
GHCND:GMM00010488,"DRESDEN, GM",51.133,13.767,CITY:GM000007,"Dresden, GM"
GHCND:NLE00155443,"ARCEN 1, NL",51.4831,6.1839,CITY:GM000008,"Duisburg, GM"
GHCND:NLE00102081,"VENLO, NL",51.35,6.1831,CITY:GM000009,"Dusseldorf, GM"
GHCND:GME00132634,"DACHWIG, GM",51.0783,10.8639,CITY:GM000010,"Erfurt, GM"
GHCND:GMM00010418,"LUEDENSCHEID, GM",51.25,7.65,CITY:GM000011,"Essen, GM"
GHCND:GMW00035056,"ROSE, GM",50.18333,8.66667,CITY:GM000012,"Frankfurt, GM"
GHCND:GMM00010249,"BOIZENBURG AUT, GM",53.4,10.683,CITY:GM000013,"Hamburg, GM"
GHCND:GMW00035109,"CELLE, GM",52.58333,10.03333,CITY:GM000014,"Hannover, GM"
GHCND:GMM00010150,"DOERNICK, GM",54.167,10.35,CITY:GM000015,"Kiel, GM"
GHCND:GMM00010565,"OSTERFELD AUT, GM",51.083,11.933,CITY:GM000016,"Leipzig, GM"
GHCND:GME00102252,"MAGDEBURG, GM",52.1031,11.5842,CITY:GM000017,"Magdeburg, GM"
GHCND:GMW00035032,"RHEIN MAIN, GM",50.03333,8.58333,CITY:GM000018,"Mainz, GM"
GHCND:GMW00034197,"BAD TOLZ, GM",47.76667,11.6,CITY:GM000019,"Munich, GM"
GHCND:GME00128146,"BERLIN ZEHLENDORF, GM",52.4303,13.2342,CITY:GM000020,"Potsdam, GM"
GHCND:GMM00010706,"THOLEY, GM",49.483,7.05,CITY:GM000021,"Saarbrucken, GM"
GHCND:GM000003038,"SCHWERIN, GM",53.6442,11.3883,CITY:GM000022,"Schwerin, GM"
GHCND:GMW00034041,"STUTTGART, GM",48.68333,9.21667,CITY:GM000023,"Stuttgart, GM"
GHCND:GMW00035032,"RHEIN MAIN, GM",50.03333,8.58333,CITY:GM000024,"Wiesbaden, GM"
GHCND:GRE00105246,"TANAGRA, GR",38.3167,23.5331,CITY:GR000001,"Athens, GR"
GHCND:GRE00155846,"IOANNINA, GR",39.7,20.82,CITY:GR000002,"Ioannina, GR"
GHCND:GR000016754,"HERAKLION, GR",35.3331,25.1831,CITY:GR000003,"Iraklion, GR"
GHCND:GR000016648,"LARISSA, GR",39.65,22.45,CITY:GR000004,"Larisa, GR"
GHCND:GR000016716,"HELLINIKON, GR",37.9,23.75,CITY:GR000006,"Piraeus, GR"
GHCND:GRM00016622,"MAKEDONIA, GR",40.52,22.971,CITY:GR000007,"Thessaloniki, GR"
GHCND:GT000060100,"INSIVUMEH, GT",14.58,-90.52,CITY:GT000004,"Guatemala, GT"
GHCND:GV000001832,"CONAKRY AERO, GV",9.57,-13.62,CITY:GV000001,"Conakry, GV"
GHCND:GV000001829,"KANKAN, GV",10.38,-9.3,CITY:GV000002,"Kankan, GV"
GHCND:GV000001818,"KINDIA, GV",10.05,-12.87,CITY:GV000003,"Kindia, GV"
GHCND:GVM00061849,"N ZEREKORE KONIA, GV",7.733,-8.833,CITY:GV000004,"Nzerekore, GV"
GHCND:GYM00081001,"GEORGETOWN, GY",6.8,-58.15,CITY:GY000001,"Georgetown, GY"
GHCND:HOM00078705,"GOLOSON INTERNATIONAL, HO",15.742,-86.853,CITY:HO000002,"La Ceiba, HO"
GHCND:HOM00078708,"LA MESA INTERNATIONAL, HO",15.453,-87.924,CITY:HO000003,"San Pedro Sula, HO"
GHCND:HO000078720,"TEGUCIGALPA, HO",14.05,-87.217,CITY:HO000004,"Tegucigalpa, HO"
GHCND:HRE00105210,"RIJEKA, HR",45.3331,14.45,CITY:HR000001,"Rijeka, HR"
GHCND:HRM00014234,"KRAPINA, HR",46.133,15.883,CITY:HR000002,"Zagreb, HR"
GHCND:HUM00012843,"BUDAPEST PESTSZENTLORINC, HU",47.433,19.183,CITY:HU000002,"Budapest, HU"
GHCND:HUM00012882,"DEBRECEN, HU",47.489,21.615,CITY:HU000003,"Debrecen, HU"
GHCND:HUM00012772,"MISKOLC, HU",48.083,20.767,CITY:HU000008,"Miskolc, HU"
GHCND:HU000012942,"PECS POGANY, HU",46.0056,18.2328,CITY:HU000010,"Pecs, HU"
GHCND:HUM00012982,"SZEGED AUT, HU",46.25,20.1,CITY:HU000011,"Szeged, HU"
GHCND:HUE00152455,"SZOMBATHELY, HU",47.1981,16.6478,CITY:HU000014,"Szombathely, HU"
GHCND:ICM00004130,"REYKJAVIK, IC",64.133,-21.9,CITY:IC000001,"Reykjavik, IC"
GHCND:ID000097724,"AMBON PATTIMURA, ID",-3.7,128.083,CITY:ID000001,"Ambon, ID"
GHCND:IDM00096633,"SEPINGGAN, ID",-1.268,116.894,CITY:ID000002,"Balikpapan, ID"
GHCND:IDM00096011,"SULTAN ISKANDARMUDA, ID",5.524,95.42,CITY:ID000003,"Banda Aceh, ID"
GHCND:IDM00096685,"SYAMSUDIN NOOR, ID",-3.442,114.763,CITY:ID000004,"Bandjermasin, ID"
GHCND:IDM00096253,"FATMAWATI SOEKARNO, ID",-3.864,102.339,CITY:ID000006,"Bengkulu, ID"
GHCND:IDM00097230,"DENPASAR NGURAH RAI, ID",-8.749,115.167,CITY:ID000007,"Denpasar, ID"
GHCND:IDM00096753,"BOGOR DERMAGA, ID",-6.5,106.75,CITY:ID000008,"Jakarta, ID"
GHCND:IDM00096195,"SULTAN THAHA, ID",-1.638,103.644,CITY:ID000009,"Jambi, ID"
GHCND:IDM00097698,JAYAPURA DOK II,-2.367,140.717,CITY:ID000010,"Jayapura, ID"
GHCND:ID000097372,"KUPANG ELTARI, ID",-10.167,123.667,CITY:ID000011,"Kupang, ID"
GHCND:IDM00097182,"UJANG PANDANG PAOTERE, ID",-5.067,119.55,CITY:ID000012,"Makassar, ID"
GHCND:ID000097014,"MENADO SAM RATULAN, ID",1.533,124.917,CITY:ID000013,"Manado, ID"
GHCND:IDM00097240,"MATARAM LOMBOK INTERNATIONAL AIRPORT, ID",-8.75,116.267,CITY:ID000014,"Mataram, ID"
GHCND:IDM00096035,"POLONIA, ID",3.558,98.672,CITY:ID000015,"Medan, ID"
GHCND:ID000096163,"PADANG TABING, ID",-0.883,100.35,CITY:ID000016,"Padang, ID"
GHCND:IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,CITY:ID000017,"Palembang, ID"
GHCND:IDM00097072,"MUTIARA, ID",-0.919,119.91,CITY:ID000018,"Palu, ID"
GHCND:IDM00096581,"SUPADIO, ID",-0.151,109.404,CITY:ID000019,"Pontianak, ID"
GHCND:IDM00096607,"TEMINDUNG, ID",-0.485,117.157,CITY:ID000020,"Samarinda, ID"
GHCND:IDM00096839,"ACHMAD YANI, ID",-6.973,110.375,CITY:ID000021,"Semarang, ID"
GHCND:IDM00096935,"SURABAYA JUANDA, ID",-7.38,112.787,CITY:ID000022,"Surabaja, ID"
GHCND:IDM00096295,"RADIN INTEN II, ID",-5.242,105.179,CITY:ID000023,"Tanjungkarang-Telukbetung, ID"
GHCND:IN021010100,"AGARTALA, IN",23.883,91.25,CITY:IN000001,"Agartala, IN"
GHCND:IN005130900,"KADI, IN",23.3,72.33,CITY:IN000002,"Ahmadabad, IN"
GHCND:IN015010200,"SAIRANG, IN",23.8,92.67,CITY:IN000003,"Aizawl, IN"
GHCND:INM00042071,"AMRITSAR, IN",31.71,74.797,CITY:IN000004,"Amritsar, IN"
GHCND:IN020051100,"HOSUR, IN",12.72,77.83,CITY:IN000005,"Bangalore, IN"
GHCND:IN011351900,"BERASIA, IN",23.63,77.43,CITY:IN000006,"Bhopal, IN"
GHCND:IN017111301,"PIPLI, IN",20.13,85.83,CITY:IN000007,"Bhubaneshwar, IN"
GHCND:IN018120400,"RUPAR, IN",30.97,76.52,CITY:IN000008,"Chandigarh, IN"
GHCND:IN020071500,"CHEPAUK COMPOUND, IN",13.07,80.27,CITY:IN000009,"Chennai, IN"
GHCND:IN010092100,"MUKUNDAPURAM, IN",10.25,76.17,CITY:IN000010,"Cochin, IN"
GHCND:IN023380400,"DASNA, IN",28.67,77.53,CITY:IN000011,"Delhi, IN"
GHCND:IN001152800,"MUSI PROJECT, IN",17.33,78.92,CITY:IN000012,"Hyderabad, IN"
GHCND:IN013010801,"KANGCHUPKHUL, IN",24.83,93.75,CITY:IN000013,"Imphal, IN"
GHCND:IN019131800,"JAIPUR OBSERVATORY, IN",26.9,75.8,CITY:IN000014,"Jaipur, IN"
GHCND:IN023531000,"HASANGANJ, IN",26.78,80.63,CITY:IN000015,"Kanpur, IN"
GHCND:IN016040100,"KOHIMA, IN",25.633,94.167,CITY:IN000016,"Kohima, IN"
GHCND:IN024142100,"DIAMOND HARBOUR, IN",22.2,88.2,CITY:IN000017,"Kolkata, IN"
GHCND:IN023531000,"HASANGANJ, IN",26.78,80.63,CITY:IN000018,"Lucknow, IN"
GHCND:IN020101300,"ARUPPUKOTTAI, IN",9.5,78.1,CITY:IN000019,"Madurai, IN"
GHCND:IN009130800,"BANTWAL, IN",12.88,75.03,CITY:IN000020,"Mangalore, IN"
GHCND:IN012241000,"BHIWANDI, IN",19.3,73.05,CITY:IN000021,"Mumbai, IN"
GHCND:IN012142200,"NAGPUR, IN",21.15,79.07,CITY:IN000022,"Nagpur, IN"
GHCND:IN023380200,"GHAZIABAD, IN",28.65,77.43,CITY:IN000023,"New Delhi, IN"
GHCND:IN022030600,"GOA PANJIM, IN",15.483,73.817,CITY:IN000024,"Panaji, IN"
GHCND:IN004150700,"ARRAH OBSERVATORY SR, IN",25.57,84.67,CITY:IN000025,"Patna, IN"
GHCND:IN022043400,"PONDICHERY OBSERVATORY, IN",11.92,79.83,CITY:IN000026,"Pondicherry, IN"
GHCND:IN099999901,"PORT BLAIR, IN",11.667,92.717,CITY:IN000027,"Port Blair, IN"
GHCND:IN012191800,"WANORIE AFMC OBSERVATORY, IN",18.5,73.9,CITY:IN000028,"Pune, IN"
GHCND:IN014029900,"MAWPHLANG OBSERVATORY, IN",25.45,91.77,CITY:IN000029,"Shillong, IN"
GHCND:IN007101601,"KANDAGHAT, IN",30.97,77.12,CITY:IN000030,"Simla, IN"
GHCND:IN020064700,"THIRUPARAPPU, IN",8.4,77.25,CITY:IN000031,"Trivandrum, IN"
GHCND:IN023552400,"VARANASI B.H.U. OBSERVATORY, IN",25,83,CITY:IN000032,"Varanasi, IN"
GHCND:IN001201100,"KONDA, IN",18.02,83.58,CITY:IN000033,"Vishakhapatnam, IN"
GHCND:IRM00040811,"AHWAZ, IR",31.337,48.762,CITY:IR000001,"Ahvaz, IR"
GHCND:IRM00040769,"ARAK, IR",34.138,49.847,CITY:IR000002,"Arak, IR"
GHCND:IRM00040800,"ESFAHAN SHAHID BEHESHTI INTERNATIONAL, IR",32.751,51.862,CITY:IR000003,"Esfahan, IR"
GHCND:IRM00040768,"HAMEDAN, IR",34.85,48.533,CITY:IR000004,"Hamadan, IR"
GHCND:IRM00040780,"ILAM, IR",33.633,46.433,CITY:IR000005,"Ilam, IR"
GHCND:IR000040841,"KERMAN, IR",30.25,56.967,CITY:IR000006,"Kerman, IR"
GHCND:IR000407660,"KERMANSHAH, IR",34.267,47.117,CITY:IR000007,"Kermanshah, IR"
GHCND:IRM00040782,"KHORRAM ABAD, IR",33.433,48.283,CITY:IR000008,"Khorramabad, IR"
GHCND:IR000040745,"MASHHAD, IR",36.267,59.633,CITY:IR000009,"Mashhad, IR"
GHCND:IRM00040718,ANZALI,37.467,49.467,CITY:IR000010,"Rasht, IR"
GHCND:IRM00040747,"SANANDAJ, IR",35.247,47.009,CITY:IR000011,"Sanandaj, IR"
GHCND:IRM00040757,"SEMNAN, IR",35.591,53.495,CITY:IR000013,"Semnan, IR"
GHCND:IRM00040798,"SHAHRE KORD, IR",32.297,50.842,CITY:IR000014,"Shahr-E Kord, IR"
GHCND:IR000040848,"SHIRAZ, IR",29.533,52.533,CITY:IR000015,"Shiraz, IR"
GHCND:IR000040706,"TABRIZ, IR",38.08,46.28,CITY:IR000016,"Tabriz, IR"
GHCND:IR000407540,"TEHRAN MEHRABAD, IR",35.683,51.317,CITY:IR000017,"Tehran, IR"
GHCND:IRM00040821,"YAZD SHAHID SADOOGHI, IR",31.905,54.277,CITY:IR000018,"Yazd, IR"
GHCND:IR000408560,"ZAHEDAN, IR",29.476,60.907,CITY:IR000019,"Zahedan, IR"
GHCND:IRM00040729,"ZANJAN, IR",36.774,48.359,CITY:IR000020,"Zanjan, IR"
GHCND:ISM00040190,"BEER SHEVA CITY, IS",31.25,34.633,CITY:IS000001,"Beersheba, IS"
GHCND:ISM00040180,"BEN GURION, IS",32.011,34.887,CITY:IS000003,"Jerusalem, IS"
GHCND:ISM00040180,"BEN GURION, IS",32.011,34.887,CITY:IS000005,"Ramla, IS"
GHCND:ISM00040180,"BEN GURION, IS",32.011,34.887,CITY:IS000006,"Tel Aviv-Yafo, IS"
GHCND:ITE00100550,"BOLOGNA, IT",44.5,11.3458,CITY:IT000004,"Bologna, IT"
GHCND:ITM00016546,"DECIMOMANNU, IT",39.354,8.972,CITY:IT000005,"Cagliari, IT"
GHCND:ITM00016252,"CAMPOBASSO, IT",41.567,14.65,CITY:IT000006,"Campobasso, IT"
GHCND:ITE00100552,"GENOA, IT",44.4144,8.9264,CITY:IT000009,"Genoa, IT"
GHCND:ITM00016064,"CAMERI, IT",45.53,8.669,CITY:IT000010,"Milan, IT"
GHCND:ITM00016253,"GRAZZANISE, IT",41.061,14.082,CITY:IT000011,"Naples, IT"
GHCND:ITM00016410,"BOCCADIFALCO, IT",38.111,13.313,CITY:IT000012,"Palermo, IT"
GHCND:ITM00016245,"PRATICA DI MARE, IT",41.659,12.445,CITY:IT000015,"Rome, IT"
GHCND:ITE00155385,"TRIENT, IT",46.07,11.125,CITY:IT000016,"Trento, IT"
GHCND:SIE00115166,"PORTOROZ LETALISCE, SI",45.5,13.6,CITY:IT000017,"Trieste, IT"
GHCND:ITM00016061,"TORINO BRIC CROCE, IT",45.033,7.733,CITY:IT000018,"Turin, IT"
GHCND:IVM00065578,"ABIDJAN FELIX HOUPHOUET BOIGN, IV",5.261,-3.926,CITY:IV000002,"Abidjan, IV"
GHCND:IVM00065545,"BONDOUKOU SOKO, IV",8.05,-2.783,CITY:IV000005,"Bondoukou, IV"
GHCND:IV000005555,"BOUAKE, IV",7.68,-5.03,CITY:IV000007,"Bouake, IV"
GHCND:IVM00065560,"DALOA, IV",6.793,-6.473,CITY:IV000008,"Daloa, IV"
GHCND:IV000005562,"DIMBOKRO, IV",6.65,-4.7,CITY:IV000010,"Dimbokro, IV"
GHCND:IV000005539,"FERKESSEDOUGOU, IV",9.58,-5.2,CITY:IV000012,"Ferkessedougou, IV"
GHCND:IV000005557,"GAGNOA, IV",6.13,-5.95,CITY:IV000013,"Gagnoa, IV"
GHCND:IVM00065536,"KORHOGO, IV",9.387,-5.557,CITY:IV000015,"Korhogo, IV"
GHCND:IV000005548,"MAN, IV",7.38,-7.38,CITY:IV000016,"Man, IV"
GHCND:IVM00065563,"YAMOUSSOUKRO, IV",6.903,-5.366,CITY:IV000021,"Yamoussoukro, IV"
GHCND:IRM00040831,"ABADAN, IR",30.371,48.228,CITY:IZ000003,"Al Basrah, IZ"
GHCND:JA000047575,"AOMORI, JA",40.817,140.767,CITY:JA000001,"Aomori, JA"
GHCND:JAW00043316,"BRADY, JA",33.63333,130.5,CITY:JA000002,"Fukuoka, JA"
GHCND:JAW00043312,"NAGOYA, JA",35.25,136.93333,CITY:JA000003,"Gifu, JA"
GHCND:JA000047766,"KURE REGIONAL MET HQ, JA",34.233,132.567,CITY:JA000004,"Hiroshima, JA"
GHCND:JAW00043327,"CHOFU, JA",35.65,139.4,CITY:JA000005,"Kawasaki, JA"
GHCND:JAW00043317,"YUKUHASHI, JA",33.66667,131.03333,CITY:JA000006,"Kita Kyushu, JA"
GHCND:JAW00043302,"OSAKA, JA",34.8,135.43333,CITY:JA000007,"Kobe, JA"
GHCND:JAW00043326,"CAMP OTSU, JA",35.03333,135.86667,CITY:JA000008,"Kyoto, JA"
GHCND:JA000047817,"NAGASAKI, JA",32.732,129.866,CITY:JA000009,"Nagasaki, JA"
GHCND:JAW00043312,"NAGOYA, JA",35.25,136.93333,CITY:JA000010,"Nagoya, JA"
GHCND:JAW00042216,"HAMBY ARMY AIR FIELD, JA",26.3,127.76667,CITY:JA000011,"Naha, JA"
GHCND:JAW00043302,"OSAKA, JA",34.8,135.43333,CITY:JA000012,"Osaka, JA"
GHCND:JAW00044401,"CHITOSE HOKKAIDO, JA",42.8,141.65,CITY:JA000013,"Sapporo, JA"
GHCND:JAW00043402,"KASUMINOM AIR FIELD, JA",38.21667,140.91667,CITY:JA000014,"Sendai, JA"
GHCND:JA000047762,"SHIMONOSEKI, JA",33.95,130.933,CITY:JA000015,"Shimonoseki, JA"
GHCND:JAW00043327,"CHOFU, JA",35.65,139.4,CITY:JA000016,"Tokyo, JA"
GHCND:JAW00043327,"CHOFU, JA",35.65,139.4,CITY:JA000017,"Yokohama, JA"
GHCND:JMM00078397,"NORMAN MANLEY INTERNATIONAL, JM",17.936,-76.788,CITY:JM000001,"Kingston, JM"
GHCND:JM000078388,"MONTEGO BAY SANGSTE, JM",18.5,-77.917,CITY:JM000002,"Montego Bay, JM"
GHCND:JMM00078397,"NORMAN MANLEY INTERNATIONAL, JM",17.936,-76.788,CITY:JM000003,"Spanish Town, JM"
GHCND:JOM00040265,"KING HUSSEIN, JO",32.356,36.259,CITY:JO000001,"Al Mafraq, JO"
GHCND:JOM00040265,"KING HUSSEIN, JO",32.356,36.259,CITY:JO000004,"Az Zarqa', JO"
GHCND:SYE00147766,"DARAA, SY",32.6,36.1,CITY:JO000005,"Irbid, JO"
GHCND:KE000063820,"MOMBASA, KE",-4.033,39.617,CITY:KE000003,"Mombasa, KE"
